Facility ID,"Patients who gave a rating of ""6"" or lower (low)","Patients who gave a rating of ""7"" or ""8"" (medium)","Patients who gave a rating of ""9"" or ""10"" (high)","Doctors ""always"" communicated well","Doctors ""always"" explained things so they could understand","Doctors ""always"" listened carefully","Doctors ""always"" treated them with courtesy and  respect","Doctors ""sometimes"" or ""never"" communicated well","Doctors ""sometimes"" or ""never"" explained things so they could understand","Doctors ""sometimes"" or ""never"" listened carefully","Doctors ""sometimes"" or ""never"" treated them with courtesy and  respect","Doctors ""usually""  treated them with courtesy and  respect","Doctors ""usually"" communicated well","Doctors ""usually"" explained things so they could understand","Doctors ""usually"" listened carefully"
150160.0,3.0,9.0,88.0,90.0,88.0,89.0,93.0,2.0,3.0,3.0,2.0,5.0,8.0,9.0,8.0
150161.0,9.0,22.0,69.0,78.0,71.0,79.0,85.0,5.0,5.0,6.0,4.0,11.0,17.0,24.0,15.0
150162.0,8.0,19.0,73.0,77.0,69.0,75.0,87.0,5.0,7.0,6.0,3.0,10.0,18.0,24.0,19.0
150165.0,6.0,19.0,75.0,80.0,75.0,78.0,86.0,4.0,6.0,4.0,2.0,12.0,16.0,19.0,18.0
150166.0,4.0,15.0,81.0,79.0,77.0,76.0,85.0,4.0,4.0,4.0,2.0,13.0,17.0,19.0,20.0
150167.0,4.0,13.0,83.0,78.0,68.0,79.0,88.0,4.0,6.0,3.0,2.0,10.0,18.0,26.0,18.0
150168.0,6.0,20.0,74.0,83.0,76.0,82.0,90.0,3.0,4.0,4.0,2.0,8.0,14.0,20.0,14.0
150169.0,6.0,24.0,70.0,76.0,67.0,75.0,86.0,6.0,9.0,6.0,2.0,12.0,18.0,24.0,19.0
150172.0,3.0,12.0,85.0,88.0,81.0,89.0,94.0,1.0,4.0,1.0,0.0,6.0,11.0,15.0,10.0
150173.0,9.0,20.0,71.0,76.0,70.0,74.0,84.0,5.0,6.0,5.0,4.0,12.0,19.0,24.0,21.0
150177.0,3.0,11.0,86.0,82.0,80.0,81.0,84.0,6.0,7.0,6.0,4.0,12.0,12.0,13.0,13.0
150181.0,3.0,18.0,79.0,84.0,80.0,84.0,88.0,3.0,4.0,3.0,2.0,10.0,13.0,16.0,13.0
150183.0,7.0,15.0,78.0,79.0,74.0,78.0,85.0,5.0,7.0,5.0,3.0,12.0,16.0,19.0,17.0
150193.0,4.0,6.0,90.0,88.0,84.0,85.0,94.0,2.0,3.0,2.0,1.0,5.0,10.0,13.0,13.0
151300.0,6.0,15.0,79.0,80.0,76.0,82.0,83.0,7.0,9.0,6.0,4.0,13.0,13.0,15.0,12.0
151304.0,0.0,16.0,84.0,95.0,93.0,95.0,96.0,0.0,1.0,0.0,0.0,4.0,5.0,6.0,5.0
151305.0,6.0,21.0,73.0,86.0,81.0,86.0,89.0,8.0,8.0,8.0,8.0,3.0,6.0,11.0,6.0
151310.0,1.0,16.0,83.0,78.0,71.0,77.0,84.0,4.0,5.0,4.0,3.0,13.0,18.0,24.0,19.0
151313.0,3.0,13.0,84.0,91.0,90.0,90.0,92.0,0.0,1.0,0.0,1.0,7.0,9.0,9.0,10.0
151315.0,5.0,20.0,75.0,79.0,73.0,77.0,86.0,4.0,4.0,6.0,3.0,11.0,17.0,23.0,17.0
151317.0,4.0,15.0,81.0,88.0,81.0,89.0,93.0,2.0,2.0,2.0,1.0,6.0,10.0,17.0,9.0
151318.0,6.0,19.0,75.0,82.0,75.0,84.0,87.0,3.0,5.0,4.0,1.0,12.0,15.0,20.0,12.0
151319.0,1.0,37.0,62.0,59.0,73.72244205765969,77.30949689089881,85.2984737139627,16.0,6.391464104013567,5.745053702656868,3.671848501978519,11.02967778405879,25.0,19.886093838326737,16.945449406444318
151322.0,4.0,21.0,75.0,83.0,80.0,79.0,90.0,2.0,1.0,5.0,1.0,9.0,15.0,19.0,16.0
151323.0,4.0,10.0,86.0,80.0,76.0,80.0,84.0,2.0,4.0,3.0,1.0,15.0,18.0,20.0,17.0
151324.0,8.0,27.0,65.0,73.0,72.0,70.0,76.0,4.0,6.0,5.0,2.0,22.0,23.0,22.0,25.0
151327.0,2.0,13.0,85.0,81.0,74.0,77.0,92.0,1.0,0.0,2.0,0.0,8.0,18.0,26.0,21.0
151329.0,8.0,16.0,76.0,79.0,73.0,79.0,85.0,5.0,5.0,6.0,3.0,12.0,16.0,22.0,15.0
151330.0,4.0,20.0,76.0,81.0,72.0,82.0,89.0,4.0,6.0,3.0,2.0,9.0,15.0,22.0,15.0
151331.0,3.0,16.0,81.0,85.0,82.0,83.0,91.0,2.0,2.0,3.0,1.0,8.0,13.0,16.0,14.0
151332.0,5.0,20.0,75.0,85.0,81.0,85.0,88.0,3.0,6.0,3.0,2.0,10.0,12.0,13.0,12.0
151333.0,7.0,20.0,73.0,81.0,72.0,80.0,90.0,6.0,9.0,6.0,3.0,7.0,13.0,19.0,14.0
151334.0,11.0,27.0,62.0,70.0,70.0,68.0,71.0,12.0,11.0,13.0,11.0,18.0,18.0,19.0,19.0
160001.0,8.0,16.0,76.0,78.0,74.0,76.0,84.0,2.0,2.0,2.0,2.0,14.0,20.0,24.0,22.0
160013.0,6.0,33.0,61.0,72.0,67.0,70.0,79.0,6.0,8.0,7.0,3.0,18.0,22.0,25.0,23.0
160016.0,8.0,25.0,67.0,81.0,75.0,80.0,87.0,3.0,4.0,3.0,2.0,11.0,16.0,21.0,17.0
160028.0,9.0,23.0,68.0,76.0,69.0,75.0,84.0,6.0,7.0,5.0,4.0,12.0,18.0,24.0,20.0
160029.0,8.0,23.0,69.0,78.0,73.0,76.0,85.0,3.0,5.0,4.0,1.0,14.0,19.0,22.0,20.0
160030.0,4.0,17.0,79.0,80.0,75.0,77.0,88.0,5.0,6.0,4.0,3.0,9.0,15.0,19.0,19.0
160032.0,14.0,16.0,70.0,74.0,71.0,77.0,75.0,11.0,10.0,10.0,14.0,11.0,15.0,19.0,13.0
160033.0,13.0,25.0,62.0,75.0,68.0,73.0,83.0,6.0,7.0,7.0,3.0,14.0,19.0,25.0,20.0
160040.0,4.0,23.0,73.0,78.0,75.0,76.0,82.0,3.0,5.0,2.0,3.0,15.0,19.0,20.0,22.0
160045.0,4.0,20.0,76.0,78.0,71.0,76.0,86.0,4.0,5.0,5.0,2.0,12.0,18.0,24.0,19.0
160047.0,4.0,16.0,80.0,80.0,75.0,79.0,86.0,4.0,5.0,4.0,3.0,11.0,16.0,20.0,17.0
160057.0,12.0,28.0,60.0,73.0,65.0,72.0,82.0,6.0,7.0,7.0,4.0,14.0,21.0,28.0,21.0
160058.0,9.0,23.0,68.0,77.0,69.0,75.0,86.0,5.0,6.0,5.0,3.0,11.0,18.0,25.0,20.0
160064.0,7.0,26.0,67.0,73.0,65.0,71.0,82.0,5.0,7.0,5.0,3.0,15.0,22.0,28.0,24.0
160067.0,13.0,18.0,69.0,75.0,68.0,75.0,82.0,6.0,8.0,6.0,5.0,13.0,19.0,24.0,19.0
160069.0,6.0,20.0,74.0,80.0,74.0,81.0,86.0,4.0,6.0,4.0,3.0,11.0,16.0,20.0,15.0
160079.0,7.0,21.0,72.0,75.0,69.0,74.0,83.0,5.0,6.0,5.0,3.0,14.0,20.0,25.0,21.0
160080.0,5.0,23.0,72.0,78.0,75.0,77.0,83.0,3.0,5.0,4.0,2.0,15.0,19.0,20.0,19.0
160082.0,8.0,21.0,71.0,77.0,71.0,75.0,85.0,5.0,7.0,6.0,2.0,13.0,18.0,22.0,19.0
160083.0,11.0,25.0,64.0,72.0,65.0,70.0,82.0,5.0,7.0,5.0,3.0,15.0,23.0,28.0,25.0
160089.0,26.0,33.0,41.0,69.0,64.0,66.0,77.0,12.0,15.0,13.0,8.0,15.0,19.0,21.0,21.0
160101.0,7.0,18.0,75.0,79.0,73.0,78.0,86.0,4.0,7.0,4.0,2.0,12.0,17.0,20.0,18.0
160104.0,9.0,24.0,67.0,77.0,71.0,75.0,85.0,7.0,8.0,8.0,5.0,10.0,16.0,21.0,17.0
160110.0,5.0,22.0,73.0,76.0,69.0,75.0,84.0,4.0,6.0,4.0,3.0,13.0,20.0,25.0,21.0
160112.0,4.0,15.0,81.0,85.0,79.0,84.0,91.0,3.0,3.0,3.0,2.0,7.0,12.0,18.0,13.0
160117.0,5.0,20.0,75.0,79.0,73.0,78.0,86.0,4.0,5.0,4.0,2.0,12.0,17.0,22.0,18.0
160124.0,4.0,15.0,81.0,85.0,80.0,83.0,93.0,2.0,2.0,2.0,1.0,6.0,13.0,18.0,15.0
160146.0,12.0,25.0,63.0,73.0,66.0,71.0,81.0,5.0,6.0,6.0,4.0,15.0,22.0,28.0,23.0
160147.0,4.0,19.0,77.0,80.0,74.0,79.0,88.0,3.0,3.0,3.0,2.0,10.0,17.0,23.0,18.0
160153.0,18.0,28.0,54.0,69.0,62.0,68.0,77.0,9.0,12.0,10.0,5.0,18.0,22.0,26.0,22.0
161301.0,2.0,9.0,89.0,88.0,85.0,88.0,91.0,2.0,2.0,2.0,1.0,8.0,10.0,13.0,10.0
161302.0,5.0,15.0,80.0,83.0,76.0,84.0,88.0,4.0,5.0,5.0,3.0,9.0,13.0,19.0,11.0
161303.0,2.0,3.0,95.0,89.0,73.72244205765969,77.30949689089881,85.2984737139627,4.0,6.391464104013567,5.745053702656868,3.671848501978519,11.02967778405879,7.0,19.886093838326737,16.945449406444318
161304.0,2.0,2.0,96.0,92.0,73.72244205765969,77.30949689089881,85.2984737139627,4.0,6.391464104013567,5.745053702656868,3.671848501978519,11.02967778405879,4.0,19.886093838326737,16.945449406444318
161306.0,3.0,9.0,88.0,91.0,85.0,91.0,97.0,2.0,4.0,2.0,2.0,1.0,7.0,11.0,7.0
161307.0,3.0,17.0,80.0,81.0,82.0,74.0,86.0,0.0,1.0,1.0,0.0,14.0,19.0,17.0,25.0
161308.0,2.0,6.0,92.0,97.0,73.72244205765969,77.30949689089881,85.2984737139627,2.0,6.391464104013567,5.745053702656868,3.671848501978519,11.02967778405879,1.0,19.886093838326737,16.945449406444318
161309.0,6.0,26.0,68.0,88.0,73.72244205765969,77.30949689089881,85.2984737139627,3.0,6.391464104013567,5.745053702656868,3.671848501978519,11.02967778405879,9.0,19.886093838326737,16.945449406444318
161310.0,5.0,13.0,82.0,90.0,83.0,95.0,91.0,1.0,0.0,1.0,2.0,7.0,9.0,17.0,4.0
161311.0,2.0,11.0,87.0,76.0,73.72244205765969,77.30949689089881,85.2984737139627,4.0,6.391464104013567,5.745053702656868,3.671848501978519,11.02967778405879,20.0,19.886093838326737,16.945449406444318
161312.0,2.0,7.0,91.0,93.0,73.72244205765969,77.30949689089881,85.2984737139627,0.0,6.391464104013567,5.745053702656868,3.671848501978519,11.02967778405879,7.0,19.886093838326737,16.945449406444318
161314.0,2.0,25.0,73.0,88.0,73.72244205765969,77.30949689089881,85.2984737139627,0.0,6.391464104013567,5.745053702656868,3.671848501978519,11.02967778405879,12.0,19.886093838326737,16.945449406444318
161316.0,5.0,19.0,76.0,77.0,68.0,78.0,86.0,4.0,6.0,3.0,4.0,10.0,19.0,26.0,19.0
161317.0,2.0,19.0,79.0,87.0,82.0,88.0,91.0,2.0,2.0,3.0,1.0,8.0,11.0,16.0,9.0
161318.0,0.0,10.0,90.0,91.0,86.0,93.0,94.0,1.0,1.0,1.0,2.0,4.0,8.0,13.0,6.0
161319.0,3.0,10.0,87.0,89.0,73.72244205765969,77.30949689089881,85.2984737139627,4.0,6.391464104013567,5.745053702656868,3.671848501978519,11.02967778405879,7.0,19.886093838326737,16.945449406444318
161323.0,3.0,16.0,81.0,87.0,80.0,88.0,93.0,2.0,2.0,2.0,2.0,5.0,11.0,18.0,10.0
161325.0,6.0,17.0,77.0,64.0,73.72244205765969,77.30949689089881,85.2984737139627,6.0,6.391464104013567,5.745053702656868,3.671848501978519,11.02967778405879,30.0,19.886093838326737,16.945449406444318
161326.0,1.0,9.0,90.0,89.0,81.0,87.0,97.0,2.0,3.0,1.0,1.0,2.0,9.0,16.0,12.0
161327.0,7.0,15.0,78.0,92.0,73.72244205765969,77.30949689089881,85.2984737139627,2.0,6.391464104013567,5.745053702656868,3.671848501978519,11.02967778405879,6.0,19.886093838326737,16.945449406444318
161328.0,1.0,22.0,77.0,76.0,73.0,77.0,79.0,6.0,8.0,8.0,4.0,17.0,18.0,19.0,15.0
161329.0,2.0,6.0,92.0,86.0,73.72244205765969,77.30949689089881,85.2984737139627,2.0,6.391464104013567,5.745053702656868,3.671848501978519,11.02967778405879,12.0,19.886093838326737,16.945449406444318
161331.0,5.0,30.0,65.0,88.0,73.72244205765969,77.30949689089881,85.2984737139627,3.0,6.391464104013567,5.745053702656868,3.671848501978519,11.02967778405879,9.0,19.886093838326737,16.945449406444318
161334.0,3.0,15.0,82.0,84.0,73.72244205765969,77.30949689089881,85.2984737139627,4.0,6.391464104013567,5.745053702656868,3.671848501978519,11.02967778405879,12.0,19.886093838326737,16.945449406444318
161335.0,3.0,18.0,79.0,88.0,73.72244205765969,77.30949689089881,85.2984737139627,0.0,6.391464104013567,5.745053702656868,3.671848501978519,11.02967778405879,12.0,19.886093838326737,16.945449406444318
161336.0,5.0,4.0,91.0,98.0,73.72244205765969,77.30949689089881,85.2984737139627,0.0,6.391464104013567,5.745053702656868,3.671848501978519,11.02967778405879,2.0,19.886093838326737,16.945449406444318
161337.0,2.0,12.0,86.0,95.0,73.72244205765969,77.30949689089881,85.2984737139627,1.0,6.391464104013567,5.745053702656868,3.671848501978519,11.02967778405879,4.0,19.886093838326737,16.945449406444318
161338.0,4.0,31.0,65.0,64.0,73.72244205765969,77.30949689089881,85.2984737139627,11.0,6.391464104013567,5.745053702656868,3.671848501978519,11.02967778405879,25.0,19.886093838326737,16.945449406444318
161339.0,3.0,18.0,79.0,84.0,79.0,84.0,89.0,4.0,5.0,4.0,3.0,8.0,12.0,16.0,12.0
161340.0,0.0,12.0,88.0,92.0,73.72244205765969,77.30949689089881,85.2984737139627,1.0,6.391464104013567,5.745053702656868,3.671848501978519,11.02967778405879,7.0,19.886093838326737,16.945449406444318
161341.0,6.0,20.0,74.0,84.0,73.72244205765969,77.30949689089881,85.2984737139627,4.0,6.391464104013567,5.745053702656868,3.671848501978519,11.02967778405879,12.0,19.886093838326737,16.945449406444318
161343.0,3.0,13.0,84.0,79.0,76.0,77.0,84.0,3.0,4.0,3.0,3.0,13.0,18.0,20.0,20.0
161344.0,2.0,12.0,86.0,85.0,78.0,86.0,91.0,0.0,0.0,0.0,0.0,9.0,15.0,22.0,14.0
161346.0,2.0,14.0,84.0,90.0,83.0,92.0,96.0,0.0,1.0,0.0,0.0,4.0,10.0,16.0,8.0
161347.0,3.0,13.0,84.0,84.0,82.0,82.0,88.0,2.0,4.0,4.0,0.0,12.0,14.0,14.0,14.0
161348.0,2.0,10.0,88.0,84.0,78.0,85.0,89.0,1.0,2.0,1.0,1.0,10.0,15.0,20.0,14.0
161349.0,5.0,12.0,83.0,87.0,81.0,88.0,93.0,1.0,1.0,1.0,2.0,5.0,12.0,18.0,11.0
161350.0,0.0,17.0,83.0,83.0,76.0,83.0,91.0,2.0,4.0,1.0,0.0,9.0,15.0,20.0,16.0
161351.0,6.0,11.0,83.0,86.0,80.0,86.0,92.0,4.0,5.0,4.0,2.0,6.0,10.0,15.0,10.0
161352.0,3.0,14.0,83.0,84.0,77.0,81.0,93.0,5.0,7.0,6.0,2.0,5.0,11.0,16.0,13.0
161353.0,5.0,14.0,81.0,86.0,82.0,85.0,90.0,2.0,2.0,2.0,1.0,9.0,12.0,16.0,13.0
161355.0,3.0,22.0,75.0,93.0,92.0,93.0,93.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,4.0
161356.0,5.0,30.0,65.0,81.0,76.0,82.0,86.0,4.0,4.0,5.0,4.0,10.0,15.0,20.0,13.0
161357.0,0.0,13.0,87.0,83.0,73.72244205765969,77.30949689089881,85.2984737139627,1.0,6.391464104013567,5.745053702656868,3.671848501978519,11.02967778405879,16.0,19.886093838326737,16.945449406444318
161358.0,2.0,14.0,84.0,81.0,73.72244205765969,77.30949689089881,85.2984737139627,1.0,6.391464104013567,5.745053702656868,3.671848501978519,11.02967778405879,18.0,19.886093838326737,16.945449406444318
161359.0,4.0,20.0,76.0,88.0,84.0,82.0,96.0,2.0,3.0,2.0,1.0,3.0,10.0,13.0,16.0
161360.0,2.0,4.0,94.0,88.0,81.0,91.0,94.0,2.0,3.0,2.0,2.0,4.0,10.0,16.0,7.0
161361.0,2.0,14.0,84.0,89.0,84.0,86.0,96.0,1.0,1.0,1.0,2.0,2.0,10.0,15.0,13.0
161362.0,8.0,16.0,76.0,83.0,76.0,84.0,89.0,1.0,3.0,1.0,0.0,11.0,16.0,21.0,15.0
161363.0,4.0,17.0,79.0,75.0,74.0,72.0,79.0,8.0,7.0,10.0,7.0,14.0,17.0,19.0,18.0
161364.0,5.0,21.0,74.0,78.0,72.0,76.0,84.0,7.0,8.0,7.0,6.0,10.0,15.0,20.0,17.0
161365.0,5.0,16.0,79.0,85.0,81.0,83.0,90.0,3.0,4.0,3.0,2.0,8.0,12.0,15.0,14.0
161366.0,4.0,20.0,76.0,86.0,73.72244205765969,77.30949689089881,85.2984737139627,0.0,6.391464104013567,5.745053702656868,3.671848501978519,11.02967778405879,14.0,19.886093838326737,16.945449406444318
161367.0,3.0,14.0,83.0,87.0,81.0,86.0,92.0,2.0,2.0,3.0,1.0,7.0,11.0,17.0,11.0
161368.0,2.0,10.0,88.0,88.0,83.0,90.0,91.0,1.0,1.0,1.0,2.0,7.0,11.0,16.0,9.0
161369.0,7.0,20.0,73.0,88.0,85.0,84.0,94.0,3.0,4.0,3.0,2.0,4.0,9.0,11.0,13.0
161371.0,2.0,17.0,81.0,88.0,83.0,87.0,94.0,1.0,1.0,2.0,1.0,5.0,11.0,16.0,11.0
161372.0,1.0,19.0,80.0,89.0,85.0,87.0,94.0,1.0,1.0,2.0,0.0,6.0,10.0,14.0,11.0
161373.0,2.0,9.0,89.0,87.0,73.72244205765969,77.30949689089881,85.2984737139627,1.0,6.391464104013567,5.745053702656868,3.671848501978519,11.02967778405879,12.0,19.886093838326737,16.945449406444318
161374.0,3.0,18.0,79.0,87.0,87.0,81.0,92.0,0.0,1.0,0.0,0.0,8.0,13.0,12.0,19.0
161375.0,7.0,9.0,84.0,84.0,79.0,83.0,90.0,3.0,4.0,3.0,2.0,8.0,13.0,17.0,14.0
161376.0,5.0,11.0,84.0,80.0,74.0,80.0,87.0,5.0,6.0,4.0,5.0,8.0,15.0,20.0,16.0
161377.0,4.0,12.0,84.0,93.0,87.0,94.0,94.0,2.0,1.0,2.0,3.0,3.0,5.0,12.0,4.0
161379.0,4.0,17.0,79.0,88.0,80.0,89.0,96.0,2.0,3.0,2.0,1.0,3.0,10.0,17.0,9.0
161380.0,5.0,35.0,60.0,83.0,73.72244205765969,77.30949689089881,85.2984737139627,0.0,6.391464104013567,5.745053702656868,3.671848501978519,11.02967778405879,17.0,19.886093838326737,16.945449406444318
161381.0,8.0,18.0,74.0,88.0,82.0,89.0,94.0,4.0,5.0,5.0,0.0,6.0,8.0,13.0,6.0
170006.0,9.0,20.0,71.0,79.0,75.0,76.0,86.0,5.0,5.0,6.0,3.0,11.0,16.0,20.0,18.0
170009.0,7.0,24.0,69.0,84.0,79.0,82.0,90.0,5.0,7.0,5.0,3.0,7.0,11.0,14.0,13.0
170012.0,9.0,23.0,68.0,77.0,71.0,75.0,84.0,5.0,7.0,6.0,3.0,13.0,18.0,22.0,19.0
170013.0,7.0,21.0,72.0,78.0,72.0,78.0,85.0,6.0,7.0,6.0,5.0,10.0,16.0,21.0,16.0
170014.0,13.0,22.0,65.0,77.0,74.0,76.0,80.0,7.0,9.0,9.0,2.0,18.0,16.0,17.0,15.0
170016.0,12.0,25.0,63.0,73.0,64.0,72.0,83.0,6.0,7.0,7.0,3.0,14.0,21.0,29.0,21.0
170017.0,12.0,14.0,74.0,82.0,78.0,80.0,89.0,4.0,6.0,4.0,3.0,8.0,14.0,16.0,16.0
170020.0,11.0,28.0,61.0,76.0,71.0,74.0,83.0,4.0,6.0,4.0,3.0,14.0,20.0,23.0,22.0
170023.0,15.0,21.0,64.0,73.0,67.0,71.0,81.0,7.0,9.0,7.0,5.0,14.0,20.0,24.0,22.0
170027.0,2.0,11.0,87.0,88.0,84.0,88.0,92.0,1.0,1.0,1.0,1.0,7.0,11.0,15.0,11.0
170040.0,5.0,14.0,81.0,82.0,76.0,81.0,89.0,3.0,4.0,3.0,2.0,9.0,15.0,20.0,16.0
170049.0,7.0,22.0,71.0,78.0,72.0,76.0,86.0,5.0,6.0,5.0,3.0,11.0,17.0,22.0,19.0
170068.0,14.0,28.0,58.0,74.0,69.0,72.0,82.0,5.0,7.0,6.0,3.0,15.0,21.0,24.0,22.0
170074.0,6.0,27.0,67.0,87.0,83.0,86.0,92.0,3.0,5.0,4.0,2.0,6.0,10.0,12.0,10.0
170086.0,6.0,26.0,68.0,78.0,69.0,78.0,87.0,4.0,5.0,5.0,3.0,10.0,18.0,26.0,17.0
170103.0,7.0,17.0,76.0,76.0,71.0,73.0,85.0,5.0,5.0,6.0,2.0,13.0,19.0,24.0,21.0
170104.0,8.0,18.0,74.0,77.0,71.0,76.0,85.0,5.0,6.0,6.0,4.0,11.0,18.0,23.0,18.0
170105.0,6.0,25.0,69.0,83.0,81.0,80.0,88.0,1.0,1.0,1.0,3.0,9.0,16.0,18.0,19.0
170109.0,4.0,11.0,85.0,78.0,74.0,77.0,83.0,4.0,7.0,3.0,4.0,13.0,18.0,19.0,20.0
170120.0,8.0,21.0,71.0,82.0,77.0,79.0,90.0,3.0,5.0,3.0,2.0,8.0,15.0,18.0,18.0
170122.0,11.0,23.0,66.0,77.0,70.0,76.0,85.0,5.0,6.0,5.0,3.0,12.0,18.0,24.0,19.0
170123.0,13.0,25.0,62.0,74.0,68.0,72.0,81.0,9.0,11.0,9.0,6.0,13.0,17.0,21.0,19.0
170137.0,7.0,19.0,74.0,81.0,73.0,81.0,90.0,4.0,6.0,4.0,2.0,8.0,15.0,21.0,15.0
170142.0,7.0,23.0,70.0,82.0,77.0,82.0,88.0,4.0,5.0,4.0,2.0,10.0,14.0,18.0,14.0
170146.0,8.0,24.0,68.0,79.0,74.0,78.0,86.0,4.0,5.0,4.0,3.0,11.0,17.0,21.0,18.0
170175.0,10.0,29.0,61.0,75.0,68.0,74.0,82.0,11.0,15.0,10.0,7.0,11.0,14.0,17.0,16.0
170176.0,14.0,19.0,67.0,73.0,65.0,72.0,83.0,7.0,8.0,8.0,4.0,13.0,20.0,27.0,20.0
170182.0,9.0,21.0,70.0,76.0,71.0,74.0,82.0,5.0,7.0,5.0,3.0,15.0,19.0,22.0,21.0
170183.0,4.0,13.0,83.0,89.0,84.0,89.0,93.0,2.0,2.0,2.0,2.0,5.0,9.0,14.0,9.0
170185.0,5.0,19.0,76.0,80.0,73.0,80.0,87.0,3.0,5.0,4.0,2.0,11.0,17.0,22.0,16.0
170186.0,2.0,10.0,88.0,87.0,82.0,85.0,93.0,2.0,2.0,2.0,1.0,6.0,11.0,16.0,13.0
170187.0,2.0,7.0,91.0,91.0,87.0,92.0,95.0,2.0,3.0,2.0,1.0,4.0,7.0,10.0,6.0
170188.0,3.0,4.0,93.0,89.0,85.0,90.0,93.0,4.0,5.0,4.0,2.0,5.0,7.0,10.0,6.0
170190.0,1.0,11.0,88.0,89.0,85.0,90.0,93.0,3.0,3.0,4.0,2.0,5.0,8.0,12.0,6.0
170191.0,12.0,23.0,65.0,80.0,72.0,80.0,86.0,4.0,4.0,4.0,4.0,10.0,16.0,24.0,16.0
170194.0,4.0,16.0,80.0,92.0,86.0,95.0,96.0,2.0,3.0,2.0,1.0,3.0,6.0,11.0,3.0
170196.0,6.0,14.0,80.0,78.0,71.0,78.0,85.0,4.0,6.0,4.0,4.0,11.0,18.0,23.0,18.0
170197.0,7.0,18.0,75.0,81.0,76.0,78.0,89.0,4.0,5.0,5.0,2.0,9.0,15.0,19.0,17.0
170198.0,7.0,13.0,80.0,82.0,75.0,82.0,87.0,3.0,5.0,2.0,2.0,11.0,15.0,20.0,16.0
170199.0,1.0,22.0,77.0,89.0,73.72244205765969,77.30949689089881,85.2984737139627,1.0,6.391464104013567,5.745053702656868,3.671848501978519,11.02967778405879,10.0,19.886093838326737,16.945449406444318
170200.0,4.0,21.0,75.0,82.0,75.0,82.0,89.0,3.0,5.0,3.0,2.0,9.0,15.0,20.0,15.0
170203.0,2.0,7.0,91.0,90.0,86.0,92.0,90.0,2.0,2.0,2.0,2.0,8.0,8.0,12.0,6.0
170204.0,4.0,14.0,82.0,88.0,81.0,87.0,95.0,2.0,3.0,2.0,0.0,5.0,10.0,16.0,11.0
171311.0,5.0,9.0,86.0,85.0,73.72244205765969,77.30949689089881,85.2984737139627,6.0,6.391464104013567,5.745053702656868,3.671848501978519,11.02967778405879,9.0,19.886093838326737,16.945449406444318
171313.0,3.0,17.0,80.0,92.0,73.72244205765969,77.30949689089881,85.2984737139627,1.0,6.391464104013567,5.745053702656868,3.671848501978519,11.02967778405879,7.0,19.886093838326737,16.945449406444318
171315.0,0.0,4.0,96.0,95.0,92.0,93.0,99.0,0.0,0.0,0.0,0.0,1.0,5.0,8.0,7.0
171316.0,6.0,12.0,82.0,83.0,73.72244205765969,77.30949689089881,85.2984737139627,6.0,6.391464104013567,5.745053702656868,3.671848501978519,11.02967778405879,11.0,19.886093838326737,16.945449406444318
171318.0,10.0,35.0,55.0,85.0,73.72244205765969,77.30949689089881,85.2984737139627,2.0,6.391464104013567,5.745053702656868,3.671848501978519,11.02967778405879,13.0,19.886093838326737,16.945449406444318
171319.0,1.0,18.0,81.0,77.0,73.72244205765969,77.30949689089881,85.2984737139627,3.0,6.391464104013567,5.745053702656868,3.671848501978519,11.02967778405879,20.0,19.886093838326737,16.945449406444318
171321.0,1.0,10.0,89.0,86.0,73.72244205765969,77.30949689089881,85.2984737139627,1.0,6.391464104013567,5.745053702656868,3.671848501978519,11.02967778405879,13.0,19.886093838326737,16.945449406444318
171326.0,7.0,14.0,79.0,85.0,73.72244205765969,77.30949689089881,85.2984737139627,1.0,6.391464104013567,5.745053702656868,3.671848501978519,11.02967778405879,14.0,19.886093838326737,16.945449406444318
171327.0,5.0,14.0,81.0,90.0,73.72244205765969,77.30949689089881,85.2984737139627,3.0,6.391464104013567,5.745053702656868,3.671848501978519,11.02967778405879,7.0,19.886093838326737,16.945449406444318
171328.0,3.0,17.0,80.0,94.0,73.72244205765969,77.30949689089881,85.2984737139627,2.0,6.391464104013567,5.745053702656868,3.671848501978519,11.02967778405879,4.0,19.886093838326737,16.945449406444318
171329.0,0.0,7.0,93.0,96.0,73.72244205765969,77.30949689089881,85.2984737139627,1.0,6.391464104013567,5.745053702656868,3.671848501978519,11.02967778405879,3.0,19.886093838326737,16.945449406444318
171330.0,3.0,11.0,86.0,91.0,85.0,91.0,97.0,0.0,0.0,0.0,0.0,3.0,9.0,15.0,9.0
171333.0,2.0,11.0,87.0,88.0,80.0,90.0,94.0,3.0,3.0,3.0,3.0,3.0,9.0,17.0,7.0
171335.0,2.0,11.0,87.0,80.0,73.72244205765969,77.30949689089881,85.2984737139627,3.0,6.391464104013567,5.745053702656868,3.671848501978519,11.02967778405879,17.0,19.886093838326737,16.945449406444318
171338.0,2.0,14.0,84.0,86.0,81.0,81.0,94.0,2.0,2.0,2.0,1.0,5.0,12.0,17.0,17.0
171339.0,8.0,13.0,79.0,81.0,73.72244205765969,77.30949689089881,85.2984737139627,8.0,6.391464104013567,5.745053702656868,3.671848501978519,11.02967778405879,11.0,19.886093838326737,16.945449406444318
171341.0,7.0,23.0,70.0,85.0,80.0,83.0,91.0,3.0,4.0,4.0,2.0,7.0,12.0,16.0,13.0
